occurrance|characterCount|wordCount
degree.n.bnc.00098562|391|65
degree.n.bnc.00098883|195|37
degree.n.bnc.00099580|242|34
degree.n.bnc.00100094|130|26
degree.n.bnc.00101628|197|41
degree.n.bnc.00101634|197|39
degree.n.bnc.00102099|224|39
degree.n.bnc.00104625|197|33
degree.n.bnc.00106431|286|52
degree.n.bnc.00107237|412|75
degree.n.bnc.00109003|236|47
degree.n.bnc.00109156|215|37
degree.n.bnc.00109163|173|29
degree.n.bnc.00109196|362|69
degree.n.bnc.00109452|357|68
degree.n.bnc.00111529|335|55
degree.n.bnc.00112531|416|68
degree.n.bnc.00114932|198|34
degree.n.bnc.00115478|357|64
degree.n.bnc.00115483|361|64
degree.n.bnc.00115891|320|58
degree.n.bnc.00118314|189|32
degree.n.bnc.00119563|226|48
degree.n.bnc.00120954|557|97
degree.n.bnc.00121169|482|84
degree.n.bnc.00121429|131|29
degree.n.bnc.00121690|289|57
degree.n.bnc.00123059|288|53
degree.n.bnc.00123235|482|88
degree.n.bnc.00123728|243|40
degree.n.bnc.00126370|409|71
degree.n.bnc.00126377|151|24
degree.n.bnc.00126381|256|42
degree.n.bnc.00126507|251|40
degree.n.bnc.00126612|345|57
degree.n.bnc.00126692|326|50
degree.n.bnc.00126819|299|45
degree.n.bnc.00127336|346|57
degree.n.bnc.00128025|450|69
degree.n.bnc.00131953|176|33
degree.n.bnc.00132301|448|83
degree.n.bnc.00132539|257|45
degree.n.bnc.00132653|470|85
degree.n.bnc.00133083|476|81
degree.n.bnc.00133259|221|42
degree.n.bnc.00133803|268|46
degree.n.bnc.00133898|389|74
degree.n.bnc.00135731|476|89
degree.n.bnc.00138445|665|111
degree.n.bnc.00139496|504|92
degree.n.bnc.00140129|409|70
degree.n.bnc.00141342|438|80
degree.n.bnc.00141817|279|55
degree.n.bnc.00141835|267|50
degree.n.bnc.00146600|766|136
degree.n.bnc.00147327|466|93
degree.n.bnc.00151242|272|43
degree.n.bnc.00151253|344|59
degree.n.bnc.00152028|366|59
degree.n.bnc.00152456|459|82
degree.n.bnc.00152757|528|85
degree.n.bnc.00152964|220|38
degree.n.bnc.00153046|946|167
degree.n.bnc.00156100|455|87
degree.n.bnc.00156298|277|52
degree.n.bnc.00156407|267|45
degree.n.bnc.00156502|326|63
degree.n.bnc.00156568|302|59
degree.n.bnc.00156671|439|80
degree.n.bnc.00157587|586|105
degree.n.bnc.00157826|591|100
degree.n.bnc.00157979|253|45
degree.n.bnc.00158194|578|100
degree.n.bnc.00158243|534|85
degree.n.bnc.00158466|224|38
degree.n.bnc.00161358|375|79
degree.n.bnc.00162546|473|89
degree.n.bnc.00163019|474|85
degree.n.bnc.00163593|192|36
degree.n.bnc.00166631|254|52
degree.n.bnc.00167813|392|66
degree.n.bnc.00169567|340|63
degree.n.bnc.00172027|251|46
degree.n.bnc.00172751|497|94
degree.n.bnc.00172760|169|33
degree.n.bnc.00173121|163|29
degree.n.bnc.00173134|260|52
degree.n.bnc.00173283|183|34
degree.n.bnc.00173700|280|48
degree.n.bnc.00174754|502|85
degree.n.bnc.00178790|108|21
degree.n.bnc.00180326|172|36
degree.n.bnc.00184266|194|38
degree.n.bnc.00184511|326|63
degree.n.bnc.00184651|302|54
degree.n.bnc.00185001|228|38
degree.n.bnc.00185132|258|47
degree.n.bnc.00186294|269|43
degree.n.bnc.00186324|326|57
degree.n.bnc.00187322|162|29
degree.n.bnc.00187729|578|99
degree.n.bnc.00193786|423|79
degree.n.bnc.00195014|316|58
degree.n.bnc.00202576|339|66
degree.n.bnc.00205116|661|120
degree.n.bnc.00205337|642|117
degree.n.bnc.00209233|215|41
degree.n.bnc.00211369|240|42
degree.n.bnc.00217473|291|49
degree.n.bnc.00217591|636|112
degree.n.bnc.00218701|270|46
degree.n.bnc.00219932|344|60
degree.n.bnc.00220876|216|41
degree.n.bnc.00223268|216|36
degree.n.bnc.00223697|347|61
degree.n.bnc.00223769|418|70
degree.n.bnc.00225778|454|74
degree.n.bnc.00226209|445|77
degree.n.bnc.00227545|510|96
degree.n.bnc.00227671|250|38
degree.n.bnc.00229473|454|74
degree.n.bnc.00230210|445|77
degree.n.bnc.00232637|262|54
degree.n.bnc.00241225|226|44
degree.n.bnc.00242491|235|40
degree.n.bnc.00255971|392|72
degree.n.bnc.00257364|300|61
degree.n.bnc.00258760|145|24
degree.n.bnc.00259198|450|77
degree.n.bnc.00260269|213|41
degree.n.bnc.00263434|194|36
degree.n.bnc.00263763|553|91
degree.n.bnc.00267496|420|67
degree.n.bnc.00268288|329|57
degree.n.bnc.00271380|179|30
degree.n.bnc.00272448|286|50
degree.n.bnc.00274564|176|37
degree.n.bnc.00278620|248|51
degree.n.bnc.00281886|224|41
degree.n.bnc.00284712|373|75
degree.n.bnc.00285906|301|56
degree.n.bnc.00289370|297|54
degree.n.bnc.00295743|292|56
degree.n.bnc.00295861|345|66
degree.n.bnc.00296089|332|60
degree.n.bnc.00296207|438|83
degree.n.bnc.00297177|286|51
degree.n.bnc.00298122|552|104
degree.n.bnc.00298422|334|67
degree.n.bnc.00300874|407|78
degree.n.bnc.00301149|201|39
degree.n.bnc.00302667|245|42
degree.n.bnc.00303179|366|62
degree.n.bnc.00307047|328|59
degree.n.bnc.00329576|431|81
degree.n.bnc.00330830|397|67
difference.n.bnc.00000285|198|39
difference.n.bnc.00001061|150|28
difference.n.bnc.00002459|247|47
difference.n.bnc.00002850|313|56
difference.n.bnc.00002853|378|67
difference.n.bnc.00003005|250|44
difference.n.bnc.00003274|297|50
difference.n.bnc.00003471|304|57
difference.n.bnc.00003869|229|41
difference.n.bnc.00004077|285|52
difference.n.bnc.00004141|264|53
difference.n.bnc.00004249|352|67
difference.n.bnc.00004717|330|57
difference.n.bnc.00005089|546|107
difference.n.bnc.00005160|262|49
difference.n.bnc.00005266|309|55
difference.n.bnc.00005348|309|59
difference.n.bnc.00005424|170|31
difference.n.bnc.00005508|143|28
difference.n.bnc.00005646|395|71
difference.n.bnc.00007886|267|50
difference.n.bnc.00009516|399|67
difference.n.bnc.00009529|317|52
difference.n.bnc.00011145|146|28
difference.n.bnc.00011729|147|30
difference.n.bnc.00011730|124|25
difference.n.bnc.00011948|146|30
difference.n.bnc.00012396|106|19
difference.n.bnc.00012823|177|33
difference.n.bnc.00013886|362|71
difference.n.bnc.00013953|193|31
difference.n.bnc.00013955|327|62
difference.n.bnc.00013956|271|51
difference.n.bnc.00014458|252|49
difference.n.bnc.00014479|273|55
difference.n.bnc.00014909|193|35
difference.n.bnc.00017224|283|49
difference.n.bnc.00018653|188|32
difference.n.bnc.00018979|336|57
difference.n.bnc.00019055|606|109
difference.n.bnc.00019787|312|66
difference.n.bnc.00020120|183|41
difference.n.bnc.00022436|93|19
difference.n.bnc.00024499|364|74
difference.n.bnc.00025684|248|45
difference.n.bnc.00026543|281|54
difference.n.bnc.00029004|276|46
difference.n.bnc.00029079|221|39
difference.n.bnc.00029372|364|61
difference.n.bnc.00029385|428|69
difference.n.bnc.00029517|161|28
difference.n.bnc.00029995|242|48
difference.n.bnc.00030142|405|75
difference.n.bnc.00030368|574|98
difference.n.bnc.00032645|212|45
difference.n.bnc.00035336|174|35
difference.n.bnc.00035337|307|62
difference.n.bnc.00035360|188|41
difference.n.bnc.00038611|453|81
difference.n.bnc.00040145|384|76
difference.n.bnc.00043692|296|59
difference.n.bnc.00043713|397|83
difference.n.bnc.00043716|248|44
difference.n.bnc.00043720|464|79
difference.n.bnc.00043790|419|71
difference.n.bnc.00044017|829|145
difference.n.bnc.00044025|276|53
difference.n.bnc.00044069|336|65
difference.n.bnc.00044178|345|65
difference.n.bnc.00044232|307|62
difference.n.bnc.00044355|132|25
difference.n.bnc.00044654|325|51
difference.n.bnc.00044675|291|49
difference.n.bnc.00044699|251|43
difference.n.bnc.00044712|420|73
difference.n.bnc.00044781|362|55
difference.n.bnc.00044917|349|63
difference.n.bnc.00044924|164|27
difference.n.bnc.00045217|80|15
difference.n.bnc.00046998|232|46
difference.n.bnc.00047417|132|26
difference.n.bnc.00047547|310|50
difference.n.bnc.00047677|171|32
difference.n.bnc.00049977|188|37
difference.n.bnc.00050007|256|51
difference.n.bnc.00051827|172|32
difference.n.bnc.00052594|286|61
difference.n.bnc.00052611|261|58
difference.n.bnc.00054130|604|106
difference.n.bnc.00054242|459|80
difference.n.bnc.00054515|236|38
difference.n.bnc.00054528|348|58
difference.n.bnc.00055683|482|86
difference.n.bnc.00055820|402|71
difference.n.bnc.00055896|275|51
difference.n.bnc.00056146|299|54
difference.n.bnc.00056418|570|98
difference.n.bnc.00056654|238|44
difference.n.bnc.00056996|140|29
difference.n.bnc.00057046|231|44
difference.n.bnc.00057129|578|97
difference.n.bnc.00057255|418|78
difference.n.bnc.00057322|139|21
difference.n.bnc.00057348|265|49
difference.n.bnc.00057372|560|99
difference.n.bnc.00057374|308|49
difference.n.bnc.00058273|264|47
difference.n.bnc.00060376|256|46
difference.n.bnc.00064248|145|30
difference.n.bnc.00064419|199|37
difference.n.bnc.00065086|356|64
difference.n.bnc.00065192|289|54
difference.n.bnc.00066317|407|69
difference.n.bnc.00066879|299|52
difference.n.bnc.00066881|109|19
difference.n.bnc.00067609|326|66
difference.n.bnc.00067610|194|40
difference.n.bnc.00068332|261|38
difference.n.bnc.00068438|646|131
difference.n.bnc.00068469|607|104
difference.n.bnc.00069028|358|69
difference.n.bnc.00069268|381|59
difference.n.bnc.00069274|333|63
difference.n.bnc.00069564|533|94
difference.n.bnc.00070082|437|82
difference.n.bnc.00070706|401|74
difference.n.bnc.00071462|542|97
difference.n.bnc.00071485|310|59
difference.n.bnc.00071756|265|57
difference.n.bnc.00073998|355|61
difference.n.bnc.00074174|217|38
difference.n.bnc.00074225|231|41
difference.n.bnc.00075145|241|42
difference.n.bnc.00075434|252|44
difference.n.bnc.00075755|385|70
difference.n.bnc.00076707|254|45
difference.n.bnc.00076722|410|78
difference.n.bnc.00079295|373|68
difference.n.bnc.00079581|401|73
difference.n.bnc.00079591|250|40
difference.n.bnc.00081189|166|27
difference.n.bnc.00082126|478|77
difference.n.bnc.00082453|333|62
difference.n.bnc.00082461|357|67
difference.n.bnc.00082483|354|66
difference.n.bnc.00082492|306|62
difference.n.bnc.00082677|324|57
difference.n.bnc.00082699|229|44
difference.n.bnc.00083698|589|103
difference.n.bnc.00085899|393|68
difference.n.bnc.00086886|226|46
difference.n.bnc.00089085|211|40
difference.n.bnc.00089759|402|75
difference.n.bnc.00092269|345|63
difference.n.bnc.00092289|241|49
difference.n.bnc.00092674|218|46
difference.n.bnc.00092848|320|54
difference.n.bnc.00092865|303|52
difference.n.bnc.00094532|448|82
difference.n.bnc.00095221|183|37
difference.n.bnc.00095448|302|51
difference.n.bnc.00096763|157|32
difference.n.bnc.00098001|141|26
difference.n.bnc.00098122|325|59
difference.n.bnc.00099749|144|31
difference.n.bnc.00100917|251|45
difference.n.bnc.00101537|212|40
difference.n.bnc.00101555|348|61
difference.n.bnc.00102749|279|49
difference.n.bnc.00103672|225|42
difference.n.bnc.00107360|108|21
difference.n.bnc.00107579|276|50
difference.n.bnc.00108805|319|56
difference.n.bnc.00108875|162|25
difference.n.bnc.00108883|335|55
difference.n.bnc.00111022|213|40
difference.n.bnc.00111320|184|35
difference.n.bnc.00112114|339|57
difference.n.bnc.00112209|200|40
difference.n.bnc.00112685|266|49
difference.n.bnc.00114463|394|66
difference.n.bnc.00114954|321|54
difference.n.bnc.00115014|473|92
difference.n.bnc.00116580|258|45
difference.n.bnc.00116770|222|39
difference.n.bnc.00118408|237|42
difference.n.bnc.00119175|382|76
difference.n.bnc.00119207|234|43
difference.n.bnc.00119284|549|98
difference.n.bnc.00119299|182|34
difference.n.bnc.00120051|178|33
difference.n.bnc.00121400|461|80
difference.n.bnc.00121545|473|82
difference.n.bnc.00122863|277|39
difference.n.bnc.00122864|211|32
difference.n.bnc.00122868|312|47
difference.n.bnc.00122945|343|57
difference.n.bnc.00122960|122|16
difference.n.bnc.00123008|495|79
difference.n.bnc.00123140|493|84
difference.n.bnc.00123191|320|47
difference.n.bnc.00123282|152|28
difference.n.bnc.00123606|280|47
difference.n.bnc.00123626|278|45
difference.n.bnc.00123708|297|48
difference.n.bnc.00123722|148|20
difference.n.bnc.00123793|209|36
difference.n.bnc.00125089|285|54
difference.n.bnc.00126083|294|57
difference.n.bnc.00126331|415|67
difference.n.bnc.00126538|442|75
difference.n.bnc.00126680|453|83
difference.n.bnc.00126736|163|23
difference.n.bnc.00126770|200|36
difference.n.bnc.00126771|428|72
difference.n.bnc.00126773|338|59
difference.n.bnc.00126800|333|60
difference.n.bnc.00126802|282|44
difference.n.bnc.00127030|375|56
difference.n.bnc.00127031|436|73
difference.n.bnc.00127041|293|44
difference.n.bnc.00127222|577|95
difference.n.bnc.00127286|562|94
difference.n.bnc.00127318|370|62
difference.n.bnc.00128564|312|50
difference.n.bnc.00128637|301|54
different.a.bnc.00000082|174|32
different.a.bnc.00000180|453|84
different.a.bnc.00000475|80|18
different.a.bnc.00000617|262|49
different.a.bnc.00001324|347|57
different.a.bnc.00001855|199|38
different.a.bnc.00002374|273|48
different.a.bnc.00002400|410|64
different.a.bnc.00002439|383|67
different.a.bnc.00002462|415|76
different.a.bnc.00002482|499|86
different.a.bnc.00002483|282|46
different.a.bnc.00002704|234|42
different.a.bnc.00002774|253|46
different.a.bnc.00002845|294|55
different.a.bnc.00002926|171|28
different.a.bnc.00003035|191|35
different.a.bnc.00003088|197|36
different.a.bnc.00003224|353|59
different.a.bnc.00003226|376|67
different.a.bnc.00003336|370|64
different.a.bnc.00003428|300|54
different.a.bnc.00003611|371|66
different.a.bnc.00003701|262|47
different.a.bnc.00003742|691|121
different.a.bnc.00004198|335|62
different.a.bnc.00004319|437|84
different.a.bnc.00004643|289|56
different.a.bnc.00004701|381|65
different.a.bnc.00005372|488|94
different.a.bnc.00005810|191|33
different.a.bnc.00005819|539|100
different.a.bnc.00005874|503|96
different.a.bnc.00006746|199|41
different.a.bnc.00007342|161|33
different.a.bnc.00007477|154|25
different.a.bnc.00007702|111|22
different.a.bnc.00008858|310|55
different.a.bnc.00010465|102|19
different.a.bnc.00011383|227|43
different.a.bnc.00012039|179|35
different.a.bnc.00012913|182|35
different.a.bnc.00014140|286|55
different.a.bnc.00014526|184|32
different.a.bnc.00017224|283|49
different.a.bnc.00018499|442|84
different.a.bnc.00018636|133|18
different.a.bnc.00018724|253|47
different.a.bnc.00020036|201|40
different.a.bnc.00020308|94|20
different.a.bnc.00021350|213|47
different.a.bnc.00021919|213|40
different.a.bnc.00022043|128|32
different.a.bnc.00024420|365|62
different.a.bnc.00024425|325|54
different.a.bnc.00027723|137|23
different.a.bnc.00027820|80|16
different.a.bnc.00028624|173|28
different.a.bnc.00028701|187|34
different.a.bnc.00029035|133|24
different.a.bnc.00029900|486|86
different.a.bnc.00030100|379|66
different.a.bnc.00032820|62|10
different.a.bnc.00034554|403|78
different.a.bnc.00035404|295|53
different.a.bnc.00039354|270|51
different.a.bnc.00039943|247|46
different.a.bnc.00043348|59|13
different.a.bnc.00043611|326|59
different.a.bnc.00043733|298|49
different.a.bnc.00044061|238|46
different.a.bnc.00044143|527|95
different.a.bnc.00044169|406|77
different.a.bnc.00044216|256|46
different.a.bnc.00044280|337|68
different.a.bnc.00044383|201|36
different.a.bnc.00044391|558|97
different.a.bnc.00044399|452|77
different.a.bnc.00044461|410|65
different.a.bnc.00044483|463|74
different.a.bnc.00044656|312|49
different.a.bnc.00044766|394|68
different.a.bnc.00044926|441|90
different.a.bnc.00046999|253|49
different.a.bnc.00048203|117|26
different.a.bnc.00048415|271|49
different.a.bnc.00049084|247|45
different.a.bnc.00049318|308|57
different.a.bnc.00049948|254|44
different.a.bnc.00050009|176|30
different.a.bnc.00050210|299|57
different.a.bnc.00050212|284|54
different.a.bnc.00050367|211|38
different.a.bnc.00050464|215|41
different.a.bnc.00050521|328|60
different.a.bnc.00050712|229|46
different.a.bnc.00050745|174|34
different.a.bnc.00050802|538|101
difficulty.n.bnc.00000617|262|49
difficulty.n.bnc.00000729|143|25
difficulty.n.bnc.00001154|219|39
difficulty.n.bnc.00002701|295|51
difficulty.n.bnc.00002734|398|68
difficulty.n.bnc.00002943|299|54
difficulty.n.bnc.00003167|236|43
difficulty.n.bnc.00003238|393|67
difficulty.n.bnc.00003400|295|49
difficulty.n.bnc.00003417|359|64
difficulty.n.bnc.00003537|558|109
difficulty.n.bnc.00003678|314|61
difficulty.n.bnc.00003783|193|33
difficulty.n.bnc.00003801|382|73
difficulty.n.bnc.00003816|251|45
difficulty.n.bnc.00003882|378|61
difficulty.n.bnc.00003910|329|59
difficulty.n.bnc.00004165|395|76
difficulty.n.bnc.00004952|530|101
difficulty.n.bnc.00005094|441|87
difficulty.n.bnc.00005824|239|41
difficulty.n.bnc.00007803|259|46
difficulty.n.bnc.00009436|452|75
difficulty.n.bnc.00015674|381|80
difficulty.n.bnc.00017747|86|18
difficulty.n.bnc.00019092|209|38
difficulty.n.bnc.00025400|277|54
difficulty.n.bnc.00025822|246|44
difficulty.n.bnc.00028821|335|57
difficulty.n.bnc.00028827|254|43
difficulty.n.bnc.00028828|222|39
difficulty.n.bnc.00039836|249|47
difficulty.n.bnc.00043446|68|8
difficulty.n.bnc.00044214|312|54
difficulty.n.bnc.00044969|298|49
difficulty.n.bnc.00047866|301|54
difficulty.n.bnc.00049137|183|35
difficulty.n.bnc.00049906|257|50
difficulty.n.bnc.00068826|240|42
difficulty.n.bnc.00069070|240|42
difficulty.n.bnc.00069115|372|60
difficulty.n.bnc.00069279|323|48
difficulty.n.bnc.00069284|392|61
difficulty.n.bnc.00069448|523|94
difficulty.n.bnc.00069501|284|48
difficulty.n.bnc.00069536|383|73
disc.n.bnc.00018297|227|45
disc.n.bnc.00048993|226|41
disc.n.bnc.00049463|250|54
disc.n.bnc.00050172|228|43
disc.n.bnc.00050226|433|79
disc.n.bnc.00050228|426|75
disc.n.bnc.00050230|248|46
disc.n.bnc.00050231|317|56
disc.n.bnc.00050237|309|61
disc.n.bnc.00050239|209|42
disc.n.bnc.00050292|238|48
disc.n.bnc.00050606|76|17
disc.n.bnc.00051367|157|32
disc.n.bnc.00061784|234|43
disc.n.bnc.00061787|196|41
disc.n.bnc.00061792|198|39
disc.n.bnc.00061794|208|36
disc.n.bnc.00061814|188|35
disc.n.bnc.00061815|236|45
disc.n.bnc.00061816|248|46
disc.n.bnc.00061929|188|37
disc.n.bnc.00061930|275|54
disc.n.bnc.00061935|379|73
disc.n.bnc.00061938|215|38
disc.n.bnc.00061939|153|31
disc.n.bnc.00061941|225|44
disc.n.bnc.00061944|204|43
disc.n.bnc.00089812|206|35
disc.n.bnc.00089815|342|59
disc.n.bnc.00115505|332|55
disc.n.bnc.00115509|366|66
disc.n.bnc.00115619|368|70
disc.n.bnc.00118800|205|42
disc.n.bnc.00125188|271|52
disc.n.bnc.00127667|97|19
disc.n.bnc.00140042|285|56
disc.n.bnc.00140043|246|45
disc.n.bnc.00140047|279|54
disc.n.bnc.00140851|357|62
disc.n.bnc.00141779|168|35
disc.n.bnc.00170751|206|41
disc.n.bnc.00172101|324|56
disc.n.bnc.00172773|264|48
disc.n.bnc.00184786|398|77
disc.n.bnc.00184787|402|77
disc.n.bnc.00189099|301|59
disc.n.bnc.00189200|389|74
disc.n.bnc.00216894|255|42
disc.n.bnc.00216897|396|82
disc.n.bnc.00217037|195|37
disc.n.bnc.00221341|274|55
disc.n.bnc.00221358|203|43
disc.n.bnc.00221373|461|89
disc.n.bnc.00221472|133|28
disc.n.bnc.00221477|136|25
disc.n.bnc.00242484|481|83
disc.n.bnc.00242485|585|105
disc.n.bnc.00242486|455|87
disc.n.bnc.00245795|320|61
disc.n.bnc.00245796|169|34
disc.n.bnc.00245797|131|30
disc.n.bnc.00245810|230|47
disc.n.bnc.00245814|152|32
disc.n.bnc.00245825|270|50
disc.n.bnc.00245855|370|60
disc.n.bnc.00277910|179|30
disc.n.bnc.00277988|301|54
disc.n.bnc.00277989|154|28
disc.n.bnc.00280251|189|38
disc.n.bnc.00280397|512|92
disc.n.bnc.00280404|305|66
disc.n.bnc.00284665|251|49
disc.n.bnc.00294519|389|81
disc.n.bnc.00298417|464|90
disc.n.bnc.00307325|617|116
disc.n.bnc.00309355|86|17
disc.n.bnc.00329562|291|54
disc.n.bnc.00329588|361|70
disc.n.bnc.00330795|358|63
disc.n.bnc.00350066|285|58
disc.n.bnc.00357970|164|30
disc.n.bnc.00358896|175|31
disc.n.bnc.00359079|229|45
disc.n.bnc.00359476|164|33
disc.n.bnc.00393252|217|46
disc.n.bnc.00402262|214|44
disc.n.bnc.00402409|156|33
disc.n.bnc.00403320|480|89
disc.n.bnc.00409294|230|42
disc.n.bnc.00421983|263|55
disc.n.bnc.00430752|167|28
disc.n.bnc.00430759|243|40
disc.n.bnc.00462243|289|51
disc.n.bnc.00462246|265|47
disc.n.bnc.00462251|283|54
disc.n.bnc.00462270|320|65
disc.n.bnc.00462284|447|86
disc.n.bnc.00462389|157|31
disc.n.bnc.00462402|387|70
disc.n.bnc.00462407|480|90
disc.n.bnc.00462413|299|54
disc.n.bnc.00462417|117|21
disc.n.bnc.00464753|222|45
disc.n.bnc.00464755|232|42
disc.n.bnc.00468730|114|28
disc.n.bnc.00474115|268|53
disc.n.bnc.00512346|229|38
disc.n.bnc.00512468|212|40
disc.n.bnc.00520579|136|25
disc.n.bnc.00542415|162|30
disc.n.bnc.00542825|148|28
disc.n.bnc.00542909|158|31
disc.n.bnc.00549915|176|32
disc.n.bnc.00555135|471|92
disc.n.bnc.00557568|174|38
disc.n.bnc.00600496|152|32
disc.n.bnc.00600516|343|56
disc.n.bnc.00600526|160|32
disc.n.bnc.00600533|292|50
disc.n.bnc.00600534|293|54
disc.n.bnc.00600626|209|46
disc.n.bnc.00600670|263|45
disc.n.bnc.00611597|250|50
disc.n.bnc.00618133|337|59
disc.n.bnc.00647073|380|78
disc.n.bnc.00672255|222|45
disc.n.bnc.00673747|251|47
disc.n.bnc.00673748|227|42
disc.n.bnc.00673749|341|64
disc.n.bnc.00677485|208|40
disc.n.bnc.00677491|148|30
disc.n.bnc.00677511|236|46
disc.n.bnc.00677530|201|34
disc.n.bnc.00719899|125|28
disc.n.bnc.00783475|155|27
disc.n.bnc.00795088|368|62
disc.n.bnc.00821040|103|21
disc.n.bnc.00821283|528|105
disc.n.bnc.00828446|280|56
disc.n.bnc.00843490|150|31
disc.n.bnc.00843491|147|30
disc.n.bnc.00892707|100|14
disc.n.bnc.00894984|390|79
disc.n.bnc.00894985|463|83
disc.n.bnc.00895103|321|51
disc.n.bnc.00895146|160|28
disc.n.bnc.00895158|375|69
disc.n.bnc.00895159|480|83
disc.n.bnc.00895160|451|78
disc.n.bnc.00895168|356|69
disc.n.bnc.00895181|183|33
disc.n.bnc.00895183|290|52
disc.n.bnc.00895187|194|33
disc.n.bnc.00895210|360|64
disc.n.bnc.00895216|281|49
disc.n.bnc.00895218|161|24
disc.n.bnc.00895219|283|48
disc.n.bnc.00895239|366|70
disc.n.bnc.00895254|333|63
disc.n.bnc.00895262|352|64
disc.n.bnc.00895266|281|53
disc.n.bnc.00895284|314|56
disc.n.bnc.00895292|325|67
disc.n.bnc.00895293|280|55
disc.n.bnc.00895296|199|34
disc.n.bnc.00895298|209|36
disc.n.bnc.00895302|165|30
disc.n.bnc.00895312|135|27
disc.n.bnc.00895324|264|52
disc.n.bnc.00895325|365|71
disc.n.bnc.00895326|239|44
disc.n.bnc.00895332|213|37
disc.n.bnc.00895334|73|16
disc.n.bnc.00895342|195|31
disc.n.bnc.00895367|344|59
disc.n.bnc.00895497|228|38
disc.n.bnc.00895520|250|46
disc.n.bnc.00895528|249|46
disc.n.bnc.00895548|221|38
disc.n.bnc.00895549|376|68
disc.n.bnc.00895550|381|70
disc.n.bnc.00895552|161|31
disc.n.bnc.00895632|287|52
disc.n.bnc.00895636|266|54
disc.n.bnc.00895645|323|64
disc.n.bnc.00895658|319|58
disc.n.bnc.00895661|101|20
disc.n.bnc.00895685|199|36
disc.n.bnc.00895745|183|35
disc.n.bnc.00895751|231|44
disc.n.bnc.00895785|220|45
disc.n.bnc.00901359|115|23
disc.n.bnc.00906798|361|63
disc.n.bnc.00916277|154|33
disc.n.bnc.00926242|279|51
disc.n.bnc.00926243|254|45
disc.n.bnc.00927176|167|28
